,id,publishedAt,title,companyName,postedTime,applicationsCount,description,contractType,experienceLevel,workType,sector,companyId,city,state,recently_posted_jobs
497,3818604597,2024-02-01,Business Development and Operations Manager,YemPover Inc,1 day ago,58.0,"Company Description

Yempover is a global leader in digital transformation and consulting, leveraging our highly experienced and certified professionals across a diverse range of industry verticals. Our team delivers exceptional customer service and provides on-demand solutions to enable our clients' growth and success. We are an SAP service partner and have lot of connections




Our focus is mainly in SAP Areas and we are rapidly expanding our services division




Role Description

We are seeking a Business Development and Operations Manager for a full-time hybrid role located in Hyderabad, with flexibility for remote work. The successful candidate will be responsible for developing growth strategies, managing operations, and overseeing customer service. Daily responsibilities will include leading team members, identifying new business opportunities, managing budgets, and ensuring customer satisfaction.




Need to develop new partnerships, and be in regular contact with consultants at client locations and potential employees. Help on identifying right candidates for the right job




Qualifications

 * Bachelor's degree in Business, Operations Management, or a related field
 * Must have worked in Software Services Industry
 * Should have partner network knowledge
 * Minimum of 5 years experience in business development and operations management in US markets
 * Demonstrated experience in managing cross-functional teams and driving business growth
 * Strong leadership and communication skills, including the ability to collaborate with team members and senior stakeholders
 * Analytical thinking and problem-solving skills, with experience analyzing data and making strategic decisions
 * Experience in customer service and a commitment to client satisfaction
 * Proficient in Microsoft Office, including Excel and PowerPoint",,Full-time,,,40655424,Hyderabad,Telangana,Yes
498,3818766490,2024-01-31,Business Development Manager,Zigsaw,2 days ago,25.0,"Job Description


 * We are looking for a Business Development Manager with 1-3 year’s experience. Your role will be effectively to prospect & approach potential leads and close businesses.
 * Interested candidates can drop their details & we'll get in touch with you.
 * Skills: Business Development, New Business (Domestic & International), Customer acquisition, Digital marketing, Microsoft ppt & excel, Lead generation, Digital Agency services sales
 * Minimum experience: 1-5 years
   
   

Education/Experience

Strong network of contacts which you will use to develop new business opportunities and to establish business relationships.

Great understanding of digital services and how they can benefit clients.

Identifying new leads pitching and closing new business f the agency.

New Customer acquisition strategy building and execution.

Experienced in all stages of the sales process from lead generation to be conversion upselling.

Skills: sales,marketing,business development",Full-time,Mid-Senior level,Business Development and Sales,Community Services,3544379,Greater Delhi Area,,Yes
499,3809155367,2024-01-19,Senior Manager - Business Development,Halma plc,2 weeks ago,57.0,"About Halma:




Halma is a global group of life-saving technologies companies, driven by a clear purpose. We are an FTSE 100 company with headquarters in the UK and operations in 23 countries, including regional hubs in India, China, Brazil, and the US.




Our diverse group of nearly 50 global companies specialize in market leading technologies that push the boundaries of science and technology.




For the last 42 years, the combination of our purpose, strategy, people, DNA and sustainable business model has resulted in record long-term growth in revenues and profits and an increase in dividend by ≥ 5% every year– an achievement unrivalled by any company listed on the London Stock Exchange.




Halma India:




Halma India is a subsidiary of Halma International which operates as a hub for incubating local units of international group companies. The hub provides resources for market development, technical services, software development and engineering design. It also provides guidance on India market information, business strategy start-up and statutory facilitation, payroll administration, recruitment, marketing and PR, training and development.




Halma India hub also acts as a principal distributor to stock and trade the products of International Group Companies in India. In future, the hub will also support assembly and manufacturing services. In the long run, as all companies start their own local units, Halma India will continue to guide and govern the group in India.




Why join us?




We offer a safe and respectful workplace, where everyone can be who they ‘REALLY’ are, feel free to bring their whole selves to work and use their unique talents, knowledge, expertise, experiences, and backgrounds to create meaningful outcomes.




We nurture entrepreneurial spirits and empower them to think beyond the possibilities, to discover, shape and build their own unique stories. We promote and support non-linear career growth for the right talent.




We are simple, humble, and approachable, and we believe in leadership at all levels to bring our purpose to life. Everyone at Halma India makes an impact, and so do you when you join us!




About HFI:




HFI is a new business unit under the Halma Safety sector, created to deliver simplified safety solutions to India and beyond.



As HFI, we manufacture fire safety products and solutions, and provide consultancy, training, and full technical support, so that you always have peace of mind in knowing that your assets are given the best possible protection from fire.



Our solutions are designed and manufactured to cater to the unique needs of customers in:

Fire Detection, Alarm & control, Automatic fire detection & suppression, Specialist detection




Responsibilities




 * Devise an effective BD strategy for the short and long-term sales growth.
 * Build market position by locating, developing, defining & closing business.
 * relationships.
 * Work with Regulatory bodies, Industry Associations
 * Work closely with consultants and architects, building design and specifications.
 * Planning and overseeing new market initiatives.
 * Examine risks and potentials for the business opportunities.
 * Ownership of sales in certain product categories
 * Developing quotes and proposals for customers and consultants
 * Work closely with Marketing and Sales teams
 * Manage key end customer accounts.




Critical Success factors:




 * Ability to network and develop strong relationships across organizations.
 * Strong knowledge of fire industry and key applications
 * Effective business planning, forecasting and execution
 * Strong communication skills
 * Open to new challenges, diverse roles, manage complex tasks
 * Ability to flourish with minimal guidance, be proactive, and handle uncertainty.
 * Critical thinker and problem solver




Qualifications:




 * Engineering graduate (B. Tech / B.E.) from premier institution, preferably in Electronics / Electrical
 * MBA from reputed institution will be an advantage.




Experience:




 * Total work experience: 12 - 15 years
 * At least 5-7 years of experience at mid-level position in Sales and Business Development

",Full-time,Mid-Senior level,"Business Development, Sales, and Management","Appliances, Electrical, and Electronics Manufacturing, Electrical Equipment Manufacturing, and Fire Protection",2172234,Noida,Uttar Pradesh,No
500,3808409504,2024-01-17,"Assistant Manager, Business Development - India",Herbalife International India Pvt. Ltd.,2 weeks ago,44.0,"Overview

POSITION SUMMARY STATEMENT

Handle sales, taking care of associates, conducting organization business meeting and events, giving Sales growth to the region. Handles the team and takes roles and responsibilities.

Supervisory Responsibilities


 * Sales
 * Process and system to be followed
 * Clear understanding of the system
   
   

Organizational Relationships

Having a good relationship with cross functional department.

Minimum Qualifications

Education:

Graduation or may be a management graduate.

Roles & Responsibility


 * Work in conjunction with key local leaders and management to create and implement an integrated strategy to support our Distributors business needs
 * Establish a clear Distributor and consumer communication plan and overseeing implementation
 * Recommend potential Distributor promotions and ensuring that they fit within the global strategy by delivering Distributor excitement and momentum
 * Interact with Distributors to identify future growth potential in order to understand the needs of the markets and daily methods of operation
 * Manage event and promotions budgets effectively
 * Build strong, positive relationships with your support teams in the relevant functions
 * Monitor team performance, identify, and resolve issues
 * Set goals and standards for the department teams
 * Build and maintain relationships with distributors and members
 * Identify business opportunities and strive for achieving business target
 * Monitor sales and ensure timely recognition of various levels of achievement
 * Process and generate sales data and reports
 * Execute and drive sales activities
 * Develop and maintain pipeline with vendors
   
   

Skills


 * Communications
 * Temperament
 * Ready to learn new things
 * Understanding of the market dynamism
 * Good Computer knowledge
   
   

Experience


 * Sales Experience at least 5 years
 * Team handling and building",Full-time,Mid-Senior level,Business Development and Sales,Wellness and Fitness Services,7822646,Jaipur,Rajasthan,No
501,3789010385,2023-12-20,NxtWave - Business Development Manager - Sales - Odia,NxtWave,1 month ago,57.0,"Business Development Manager_Sales company :

NxtWave is one of Indias fastest-growing Ed-Tech startups. NxtWave is revolutionizing the 21st-century job market by transforming youth into highly skilled tech professionals irrespective of their educational background with its CCBP 4.0 programs.

NxtWave is founded by Rahul Attuluri (Ex Amazon, IIIT Hyderabad), Sashank Reddy (IIT Bombay), and Anupam Pedarla (IIT Kharagpur). In February 2023, NxtWave raised 275 crores led by Greater Pacific Capital, a leading international private equity firm. The startup is also backed by Orios Ventures, Better Capital, and marquee angels, including the founders of some of Indias unicorns.

NxtWave is an official partner for NSDC, under the Ministry of Skill Development & Entrepreneurship, Govt. of India, and recognized by NASSCOM, Ministry of Commerce and Industry, Govt. of India, and Startup India. The startup has received accolades as The Greatest Brand in Education in a research-based listing by URS Media, a leading international media house.

By offering vernacular content and interactive learning, NxtWave is breaking the entry barrier for learning tech skills. Learning in their mother tongue helps learners achieve higher comprehension, deeper attention, longer retention, and greater outcomes.

NxtWave now has paid subscribers from 450+ districts across India. In just 2 years, CCBP 4.0 learners have been hired by 1500+ companies including Google, Amazon, Nvidia, Goldman Sachs, Oracle, Deloitte, and more.

The scale at which we operate on the tech level (as on February 2023)

370 Cr+ learning minutes spent

69 Cr+ Code Runs

4.2 Bn. + API Requests Handled by our servers

Read more about us in the news - Economic Times | CNBC | Yourstory | Floor, Survey No 115/22 115/23, Plot No 30, , Hyderabad, Telangana, India

Job Description

You're ideal for this role, if:


 * You can manage a team of counselors that would guide students with their career decisions
 * You can instill empathy in your team to address all queries regarding NxtWave courses for potential learners and help them make a decision faster
 * You've proven experience in driving the outcomes from a sales team in achieving revenue targets
 * You're looking to work in the environment of a high-growth startup
 * You're looking for a managerial role where you also find meaning in your work
   
   

What will you be doing?


 * Lead a team of Business Development Associates & sales representatives to achieve a given revenue target
 * Continuously monitor and train the team to improve performance and conversions
 * Counseling learning prospects, offering career advice, and providing a sense of how CCBP 4.0 Programs can accelerate their career.
 * Establishing the effectiveness and uniqueness of CCBP 4.0 Programs.
 * Taking responsibility for ensuring the entire sales closing life cycle for your assigned Sales Team. Phone/video calls, product demonstrations, sales closing, and post-sales relationship management fall under this category.
 * Maintaining a detailed database of all the interactions with the leads and providing constant feedback on the quality of the leads to the respective team.
 * Carrying weekly revenue and enrollment targets.
 * Analyzing and sharing active feedback about customer behavior, market demands, and competition with the marketing team
 * Handle escalations and improve customer experience
 * Make propositions, give suggestions, and designate sales targets and job obligations to each team member.
 * Give prompt responses on crucial issues and suggest solutions
   
   

What are we looking for?


 * An individual with excellent communication skills (written and verbal), interpersonal abilities, and presentation skills.
 * Apart from good English proficiency, individuals with any of the following as native language Tamil.
 * Highly Dedicated Individuals who are hardworking and with extreme determination.
 * Sales Experience with the EdTech domain is an additional advantage.
 * People with a strong sense of empathy and great patience.
 * People with a systematic approach to building sales funnels, tracking feedback, prioritizing tasks, and consistently exceeding targets within the deadlines
 * A sales mindset, to effectively communicate NxtWaves offerings to its prospective learners and achieve revenue targets
 * Passion for delivering the highest levels of customer service at all times.
   
   

Languages Known


 * Native speaker of Odia.
 * Excellent Proficiency in English
   
   

Work Location & Working Days:


 * Work from Office(Hyderabad)
 * 6 - Day Week
   
   

CTC Offered : Upto 12 LPA Including performance-based incentives

(ref:iimjobs.com)",Full-time,Mid-Senior level,"Sales, Business Development, and Customer Service","Higher Education, E-Learning Providers, and Education",71321041,Bhubaneshwar,Odisha,No
502,3593845925,2023-05-05,Business Development Executive,IMTS Institute,9 months ago,25.0,"We are looking for a Business Development Representative to act as the liaison between our Marketing and Sales teams. Your role will be to seek new business opportunities by contacting and developing relationships with potential customers.

To be successful in this role, you should have previous experience developing leads from marketing campaigns and meeting sales quotas. You will use your communication skills to cultivate strong relationships with customers, from first contact until you close the deal. You will also ensure proper after-sales service. If you are motivated and results-driven, and enjoy working in a team environment, we’d like to meet you.

Ultimately, you will boost sales and contribute to our long-term business growth.

Responsibilities


 * Qualify leads from marketing campaigns as sales opportunities
 * Contact potential clients through cold calls and emails
 * Present our company to potential clients
 * Identify client needs and suggest appropriate products/services
 * Customize product solutions to increase customer satisfaction
 * Build long-term trusting relationships with clients
 * Proactively seek new business opportunities in the market
 * Set up meetings or calls between (prospective) clients and Account Executives
 * Report to the Business Development Manager on (weekly/monthly/quarterly) sales results
 * Stay up-to-date with new products/services and new pricing/payment plans
   
   

Requirements And Skills


 * Proven work experience as a Business Development Representative, Sales Account Executive or similar role
 * Hands-on experience with multiple sales techniques (including cold calls)
 * Track record of achieving sales quotas
 * Experience with CRM software (e.g. Salesforce)
 * Familiarity with MS Excel (analyzing spreadsheets and charts)
 * Understanding of sales performance metrics
 * Excellent communication and negotiation skills
 * Ability to deliver engaging presentations
 * BSc degree in Marketing, Business Administration or relevant field
   
   

Skills: sales,marketing,networking,business development,communication,presentation,customer service,negotiation,time management,crm,lead generation,market research,analytical,microsoft office,excel,powerpoint,product knowledge,creativity",Full-time,Entry level,Business Development and Sales,Education Administration Programs,6392317,Greater Delhi Area,,No
503,3814230769,2024-01-31,Senior Business Development Manager - Alternate Accommodation,MakeMyTrip,2 days ago,119.0,"About the Opportunity

Role: Senior Business Deveopment Manager - Alternate Accommodation

Level: Senior Executive

Reporting To: Zonal Manager

Location: Jodhpur



About the function:

Alternate Accommodation team manages supply across India and has about 25k+ Villas, Cottages, & homes on our platforms.




About the role:

The incumbent will be responsible for connecting and engaging with Villas, Apartments, Homestays and premium vacation rentals (alternative accommodation). Incumbent will be responsible for end-to-end account management and driving sustainable performance of the region. The role involves travel to different cities in the portfolio and providing expertise, metrics, analysis and recommendations based on the industry's best practices to the partners.




Skills you will bring to the table:




1. Relationship and Account Management:

 * The Person will be responsible for connecting and engaging with partners
 * End to end account management and driving sustainable performance of the region
 * Sourcing out & onboarding new properties
 * The role involves travel to different partners in the portfolio and providing expertise, metrics, analysis and recommendations based on the industry's best practices to the partners




2. Portfolio Management and Driving Growth:

Grow net revenue in the market by producing business plans to achieve revenue goals, ensuring inventory levels exceed demand throughout the market, ensuring rate competitiveness across multiple available platforms




3. Data Analysis and Reporting:

Establish and maintain supplier relationships, train partners on our extranet and the wholesale business, review monthly production reports and provide feedback to top producing properties, plan and execute market site visitsBuilding MIS & market intelligence reports, preparing geography wise and service wise sales plans and achieving them. Sharing insights on market and industry with the clients and internal stake holders




4. Negotiating:

Networking, Deal initiating, negotiation & closing deal with the clientsStrategize in order to market the property in an improved manner. It helps partners to serve the needs of their customers and at the same time grow their businesses




Key Learnings in this role:

 * Managing large- & small-scale accounts.
 * Forming strategic partnerships with partners
 * Exposure to engage and learn from leading industry stalwarts
 * Build remote working relationships
 * Gain Contracting and Financial acumen




Tools that will be used:

 * MS Excel
 * MS Power-point




What are we looking for in you?

Relevant Experience:

 * Preferred candidates having past work experience in sales/Travel Trade/ Key Account management/ Contracting/B2B sales
 * Experience in handling multiple accounts as a partner is preferred

",Full-time,Mid-Senior level,Engineering and Information Technology,Software Development,35113,Jodhpur,Rajasthan,Yes
504,3815651314,,Associate Director / Director in Business Development (AI/ML),Calsoft,22 hours ago,68.0,"Company Description

Calsoft is a leading technology-first partner providing digital and product engineering services with over 25 years of experience.



Role Description

This is a full-time on-site role for an Associate Director / Director in Business Development for Calsoft's new Gen AI Practice. This is a new practice and an opportunity to build and be part of a team from grounds-up. They will be responsible for hiring and leading an inside sales team of 2-3 people. The Associate Director will be located in Pune or Bengaluru, and have the following responsibilities:



Responsibilities

 * Responsible for business development and sales of Calsoft’s AI practice.
 * Be responsible for a revenue target at a personal and team level.
 * Be hands-on manager, drive the sales team, and ensure their productivity and efficiency in meeting the target.
 * Be responsible for hands-on calling, lead generation and closing of new accounts to meet the revenue goals.
 * Work in collaboration with the engineering and presales teams.
 * Note: The activities performed in this scope are prospecting for new business, detailed qualification of sales opportunities, management of the sales cycle, and negotiation of contracts and agreements. Develop and implement sales strategies keeping short- and long-term goals in perspective.



Qualifications

 * Strong leadership, management, and collaboration skills
 * Prior experience selling AI or ML services preferred
 * Excellent communication and interpersonal skills
 * Should have managed an inside sales team from India but should be hands on with experience as an IC
 * Should have sold into US and Europe market
 * Strong analytical and problem-solving skills
 * Degree in Computer Science or related field preferred

",Full-time,Director,Business Development,IT Services and IT Consulting,11447,Pune,Maharashtra,Yes
505,3814727455,2024-01-31,Business Development Manager,Brandope,2 days ago,65.0,"About the job




Who We Are




We are Clipio, a company focussed on creating video assets that have high impact on general awareness, to be used to generate business growth.




Your Role, Collaboration & Team




As a Business Development Manager - you’ll work as part of a global, highly motivated sales team focussed on new account acquisition. You will be a master of lead gen, enjoy attending events and networking opportunities and help technology brands utilise Clipio to solve the complexities associated with content creation at scale.




The Business Development Manager reports to the CGO, and requires a motivated self-starter to hit the ground running. The ideal candidate will have a winning attitude and know how to prospect and open doors deep within tech brands. A generous base package, tools of trade, employee benefits scheme and an exciting incentive program is on offer for the right candidate. This is a national role and will involve domestic travel from time to time.




What You'll Love Doing




 * Develop and execute sales strategies to acquire new businesses and winback churned accounts.
 * Grow our regional client base, drive new business, and build close and trusted relationships with Brands
 * Establish and build business relationships, effectively communicating Clipio's value proposition to Brands
 * Understand the customer and their video content requirements and represent Clipio as a strategic partner to them
 * Successfully meet sales revenue goals and maintain growth in sales activity month over month
 * Proactively maintain account plans, systems, and tools with pipeline activity
 * Attend industry events and networking sessions to generate leads and develop relationships.
 * You’ll love social selling and creating thought leadership content to educate new prospects




Who you are




 * Strong experience in new business acquisition, advertising, content creation or media, and selling to tech brands.
 * Go-getter - once you have a goal, there’s no stopping you!
 * Passion for the field. For you to contribute significantly to our mission, you need to be passionate about your job. This is the right opportunity for you if you find the idea of unearthing and acquiring new Brands and building strong partnerships extremely exciting - and you’ll take that enthusiasm to every aspect of the job
 * Someone with a strong sense of urgency, exceptional organizational skills, and natural relationship-building ability; this is a dynamic and fast-paced role!Strong knowledge of video content production and social video ecosystem
 * A natural networker with strong industry relationships within the space
 * Exceptional interpersonal and presentation skills.




Our Values




 * Be the Customer. Know, listen and live the experience of the customer. Think, talk, see, and ask like the customer. Then create value and build trust with the customer.
 * Own it. We are all owners. We focus on the core problems and opportunities that drive sustained success. We agree on a path, own the outcome, and do whatever it takes together.
 * Focus on what matters. Know the goals, know the numbers, know what matters, and prioritize. Visualize it for everyone so that you can align the team and make it happen.
 * Be Courageous. Have the courage to drive change for the business and don’t be afraid to take a risk and feel the burn.",,Full-time,,,67083004,Hyderabad,Telangana,Yes
506,3805350493,2024-01-15,Nxtwave - Manager - Business Development/Sales,NxtWave,2 weeks ago,25.0," * NxtWave is one of India's fastest-growing Ed-Tech startups. NxtWave is revolutionizing the 21st-century job market by transforming youth into highly skilled tech professionals irrespective of their educational background with its CCBP 4.0 programs.
 * NxtWave was founded by Rahul Attuluri (Ex Amazon, IIIT Hyderabad), Sashank Reddy (IIT Bombay), and Anupam Pedarla (IIT Kharagpur). In February 2023, NxtWave raised - 275 crore led by Greater Pacific Capital, a leading international private equity firm. The startup is also backed by Orios Ventures, Better Capital, and marquee angels, including founders of some of India's unicorns.
 * NxtWave is an official partner for NSDC, under the Ministry of Skill Development & Entrepreneurship, Govt. of India, and recognized by NASSCOM, Ministry of Commerce and Industry, Govt. of India, and Startup India. The startup has received accolades as 'The Greatest Brand in Education' in a research-based listing by URS Media, a leading international media house.
 * By offering vernacular content and interactive learning, NxtWave is breaking the entry barrier for learning tech skills. Learning in their mother tongue helps learners achieve higher comprehension, deeper attention, longer retention, and greater outcomes.
 * NxtWave now has paid subscribers from 450+ districts across India. In just 2 years, CCBP 4.0 learners have been hired by 1500+ companies including Google, Amazon, Nvidia, Goldman Sachs, Oracle, Deloitte, and more.
 * Scale at which we operate on the tech level (as of February 2023)
 * 370 Cr+ learning minutes spent
 * 69 Cr+ Code Runs
 * 4.2 Bn. + API Requests Handled by our servers
   
   

Know more about NxtWave : https://www.ccbp.in

Read more about us in the news - Economic Times | CNBC | Yourstory | VCCircle

You Are Ideal For This Role, If


 * You can manage a team of counselors that would guide students with their career decisions
 * You can instill empathy in your team to address all queries regarding NxtWave courses for potential learners and help them make a decision faster
 * You have proven experience in driving the outcomes from a sales team in achieving revenue targets
 * You are looking to work in the environment of a high-growth startup
 * You are looking for a managerial role where you also find meaning in your work
   
   

What will you be doing ?


 * Lead a team of Business Development Associates & sales representatives to achieve a given revenue target
 * Continuously monitor and train the team to improve performance and conversions
 * Counseling learning prospects, offering career advice, and providing a sense of how CCBP 4.0 Programs can accelerate their career.
 * Establishing the effectiveness and uniqueness of CCBP 4.0 Programs.
 * Taking responsibility for ensuring the entire sales closing life cycle for your assigned Sales Team. Phone/video calls, product demonstrations, sales closing, and post-sales relationship management fall under this category.
 * Maintaining a detailed database of all the interactions with the leads and providing constant feedback on the quality of the leads to the respective team.
 * Carrying weekly revenue and enrollment targets.
 * Analyzing and sharing active feedback about customer behavior, market demands, and competition with the marketing team
 * Handle escalations and improve customer experience
 * Make propositions, give suggestions, and designate sales targets and job obligations to each team member.
 * Give prompt responses on crucial issues and suggest solutions
   
   

What are we looking for ?


 * Proven experience of 2+ years in managing a sales team
 * An individual with excellent communication skills (written and verbal), interpersonal abilities, and presentation skills.
 * Apart from good English proficiency, individuals with any of the following as native language Telugu.
 * Highly Dedicated Individuals who are hardworking and with extreme determination.
 * Sales Experience with the EdTech domain is an additional advantage.
 * People with a strong sense of empathy and great patience.
 * People with a systematic approach to building sales funnels, tracking feedback, prioritizing tasks, and consistently exceeding targets within the deadlines
 * A sales mindset, to effectively communicate NxtWaves offerings to its prospective learners and achieve revenue targets
 * Passion for delivering the highest levels of customer service at all times.
   
   

Languages Known


 * Native speaker of Telugu.
 * Excellent Proficiency in English.
   
   

Work Location & Working Days :


 * Work from Office(Hyderabad)
 * 6 Day Week
   
   

CTC Offered : Upto 12 LPA Including performance-based incentives

(ref:updazz.com)",Full-time,Mid-Senior level,Business Development and Sales,Education Administration Programs,71321041,Vishakhapatnam,Andhra Pradesh,No
507,3789013283,2023-12-20,NxtWave - Business Development Manager - Sales,NxtWave,1 month ago,38.0,"Business Development Manager - Sales Company

NxtWave is one of Indias fastest-growing Ed-Tech startups. NxtWave is revolutionizing the 21st-century job market by transforming youth into highly skilled tech professionals irrespective of their educational background with its CCBP 4.0 programs.

NxtWave is founded by Rahul Attuluri (Ex Amazon, IIIT Hyderabad), Sashank Reddy (IIT Bombay), and Anupam Pedarla (IIT Kharagpur). In February 2023, NxtWave raised 275 crores led by Greater Pacific Capital, a leading international private equity firm. The startup is also backed by Orios Ventures, Better Capital, and marquee angels, including the founders of some of Indias unicorns.

NxtWave is an official partner for NSDC, under the Ministry of Skill Development & Entrepreneurship, Govt. of India, and recognized by NASSCOM, Ministry of Commerce and Industry, Govt. of India, and Startup India. The startup has received accolades as The Greatest Brand in Education in a research-based listing by URS Media, a leading international media house.

By offering vernacular content and interactive learning, NxtWave is breaking the entry barrier for learning tech skills. Learning in their mother tongue helps learners achieve higher comprehension, deeper attention, longer retention, and greater outcomes.

NxtWave now has paid subscribers from 450+ districts across India. In just 2 years, CCBP 4.0 learners have been hired by 1500+ companies including Google, Amazon, Nvidia, Goldman Sachs, Oracle, Deloitte, and more.

The scale at which we operate on the tech level (as on February 2023)

370 Cr+ learning minutes spent

69 Cr+ Code Runs

4.2 Bn. + API Requests Handled by our servers

Know more about NxtWave: https://www.ccbp.in

Read more about us in the news - Economic Times | CNBC | Yourstory | VCCircle

Company Info

Address

Ground Floor, Survey No 115/22 115/23, Plot No 30, , Hyderabad, Telangana, India

Job Description

You're ideal for this role, if :


 * You can manage a team of counselors that would guide students with their career decisions
 * You can instill empathy in your team to address all queries regarding NxtWave courses for potential learners and help them make a decision faster
 * You've proven experience in driving the outcomes from a sales team in achieving revenue targets
 * You're looking to work in the environment of a high-growth startup
 * You're looking for a managerial role where you also find meaning in your work
   
   

What will you be doing?


 * Lead a team of Business Development Associates & sales representatives to achieve a given revenue target
 * Continuously monitor and train the team to improve performance and conversions
 * Counseling learning prospects, offering career advice, and providing a sense of how CCBP 4.0 Programs can accelerate their career.
 * Establishing the effectiveness and uniqueness of CCBP 4.0 Programs.
 * Taking responsibility for ensuring the entire sales closing life cycle for your assigned Sales Team. Phone/video calls, product demonstrations, sales closing, and post-sales relationship management fall under this category.
 * Maintaining a detailed database of all the interactions with the leads and providing constant feedback on the quality of the leads to the respective team.
 * Carrying weekly revenue and enrollment targets.
 * Analyzing and sharing active feedback about customer behavior, market demands, and competition with the marketing team
 * Handle escalations and improve customer experience
 * Make propositions, give suggestions, and designate sales targets and job obligations to each team member.
 * Give prompt responses on crucial issues and suggest solutions
   
   

What are we looking for?


 * An individual with excellent communication skills (written and verbal), interpersonal abilities, and presentation skills.
 * Apart from good English proficiency, individuals with any of the following as native language Tamil.
 * Highly Dedicated Individuals who are hardworking and with extreme determination.
 * Sales Experience with the EdTech domain is an additional advantage.
 * People with a strong sense of empathy and great patience.
 * People with a systematic approach to building sales funnels, tracking feedback, prioritizing tasks, and consistently exceeding targets within the deadlines
 * A sales mindset, to effectively communicate NxtWaves offerings to its prospective learners and achieve revenue targets
 * Passion for delivering the highest levels of customer service at all times.
   
   

Languages Known


 * Native speaker of Malayalam.
 * Excellent Proficiency in English
   
   

Work Location & Working Days:


 * Work from Office(Hyderabad)
 * 6 - Day Week
   
   

CTC Offered : Upto 12 LPA Including performance-based incentives

(ref:iimjobs.com)",Full-time,Mid-Senior level,"Sales, Business Development, and Customer Service","Higher Education, E-Learning Providers, and Education",71321041,Kochi,Kerala,No
508,3693967271,2023-08-18,Business Development Executive Adfors,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",5 months ago,28.0,"Organizational Overview




Adfors




ADFORS is the world leader in geotextiles and glass fiber technical fabrics for applications in construction and industrial markets. It offers solutions based on a complete range of textile & coating technologies using fiberglass yarns, synthetic fibers, and natural fibers. Its products include glass fiber mesh for exterior wall insulation, wall coverings, joint tapes, glass mats for thermal insulation (HKO) for automotive and industrial application, insect screens, staple fibers, and road reinforcement grids. The Geotex business has a manufacturing facility in Bangalore and produces a range of reinforcement products for roads, runways, coal mines, and quarries for the domestic and APAC market.




P Oducts




In India, ADFORS manufactures polyester mesh for use in coal mining operations. The product is coated with a specialized fire-retardant coating, for safety in enclosed locations like coal mines. The use of polyester mesh occurs at the end stage of coal recovery, in an operation called salvage. The fabric is installed on the roof of the coal mine so that various mining equipments can be extracted safely. Since the environment is extremely flammable, ADFORS Mining Mesh is coated with a specialized fire-retardant to deter progression of fire.




In addition to the above, ADFORS India supplies the following products:




Insect Screens: The mainstay product is the woven fiberglass insect screens manufactured at our state of the art plant in Mexico. These are available in 4 different colors and different roll width starting from 3ft to 8ft. In addition to the standard fiberglass mesh, specialty screens such as Stiff Screen, Vision Perfect, Pet Resistant, Sun Guard, Extra Strength, and Small Insect screens are also available.




Novelio Wall Coverings: The product is an exclusive range of glass fiber wallcoverings which are manufactured by Saint-Gobain ADFORS in Czech Republic. The wall covering is essentially a fabric woven from glass yarns in an array of attractive textured patterns. After preparing the wall surface, the wall covering is installed with a glue and can be painted with any water based paint, with a color of choice, suiting the theme and d cor of the living space.




GlasGrid Pavement Reinforcement Grids: Geotex business under ADFORS deals in pavement reinforcement products which have been used in highway/runway construction or maintenance works over the last 40 years in more than 64 countries. GlasGrid is a prominent product in the Geotex range which is being successfully used in India since the last 15 years in projects like PPP Airports, Civil Airports, Defence Airfields, National Highways/Elevated projects, and other important stretches under state bodies like PWD, state road departments etc. Our road reinforcement products are used as 'Bitumen Reinforcement Interlayer' which prevents reflective cracking and enhances fatigue performance, thus increasing the service life of the pavement. GlasGrid Pavement Reinforcement Grids retard reflective cracking by a factor of 2 to 3 times by turning crack stresses horizontally to dissipate the stress.




Job Title




Business Development Executive- Adfors




Grade




M11




Designation




Executive




Department




Sales and Marketing




Reporting to




Business Development Manager- Adfors




Location




Coimbatore




Qualification




BE/ B.Tech (Not Mandatory) or MBA




Experience




2-3y




JOB PURPOSE




Organization Perspective




To ensure organization, customer and product requirements are met and continually improve the quality systems.




Customer perspective




To understand the customer requirements related to product, quality system and ensure the implementation of the requirements in the organization




GEOGRAPHICAL TERRITORY Coimbatore and Kerala POSITION SUMMARY To develop market and business for our Adfors- Construction/interior LOB (Product- Novelio & Insect Screen) KEY RESPONSIBILITIES




 * Achieving the budget & overall management of sales in the region
 * Hunting for new projects, getting the product specified and building relationships with architects, interior designers, influencers, builders and distributors
 * Augment sales through introduction of new products
 * Augment distribution network and additional commercial channels for retail
 * Creation of data base, MIS, competition information
 * Define strategy for responsible products in terms of further downstream activities to ensure sustainable growth - manage local resources to ensure all above goals




Coordination With Other Departments




Internal Sales team, marketing team, Customer Service and Logistics




External Dealers, Distributors, Interior Designers, Architects




Skills




Functional
 * 
    * Strong experience in project and channel sales and networking with architects, builders and distributors
    * Knowledge/experience in retail organization setup and management.
    * Knowledge on Construction products and home fittings markets
    * High level of initiative, assertive and a self-driven professional
    * Exposure to Project & retail sales /architects / interior Designers / contractors / Builders / and business development Construction/interior LOB.",Full-time,Mid-Senior level,Business Development and Sales,Staffing and Recruiting,926408,Kochi,Kerala,No
